generation,rank_1,rank_2,swapAccepted
6138000,1,3,1
6139000,1,2,1
6140000,1,2,1
6141000,1,2,1
6142000,1,4,1
6143000,1,2,1
6144000,3,4,1
6145000,1,3,1
6146000,2,4,1
6147000,1,4,1
6148000,1,4,1
6149000,1,2,1
6150000,2,4,1
6151000,1,3,1
6152000,3,4,1
6153000,1,3,1
6154000,1,4,1
6155000,1,4,1
6156000,1,2,1
6157000,1,3,1
6158000,3,4,1
6159000,3,4,1
6160000,2,4,1
6161000,1,3,1
6162000,1,2,1
6163000,1,2,1
6164000,1,4,1
6165000,1,2,1
6166000,1,3,0
6167000,2,3,1
6168000,2,3,1
6169000,3,4,1
6170000,2,4,1
6171000,1,4,1
6172000,1,3,0
6173000,3,4,1
6174000,2,3,1
6175000,1,3,1
6176000,3,4,1
6177000,1,3,1
6178000,1,3,1
6179000,1,2,1
6180000,2,3,1
6181000,2,3,1
6182000,1,2,0
6183000,1,4,1
6184000,1,2,1
6185000,1,4,1
6186000,3,4,1
6187000,1,4,1
6188000,1,4,1
6189000,2,3,1
6190000,2,3,1
6191000,1,3,1
6192000,1,4,1
6193000,2,3,1
6194000,2,4,1
6195000,2,3,1
6196000,2,3,1
6197000,3,4,1
6198000,1,2,1
6199000,1,4,1
6200000,1,4,1
6201000,1,3,1
6202000,1,2,1
6203000,2,3,1
6204000,1,3,1
6205000,2,3,1
6206000,2,3,1
6207000,2,4,1
6208000,1,3,1
6209000,2,4,1
6210000,1,2,1
6211000,1,3,1
6212000,1,2,1
6213000,1,4,1
6214000,1,2,1
6215000,1,4,1
6216000,1,4,1
6217000,1,3,1
6218000,1,3,1
6219000,1,4,1
6220000,1,2,1
6221000,1,2,1
6222000,1,4,1
6223000,1,3,1
6224000,3,4,1
6225000,1,4,1
6226000,1,2,1
6227000,3,4,1
6228000,1,3,0
6229000,3,4,1
6230000,1,4,1
6231000,1,4,1
6232000,1,2,1
6233000,1,2,1
6234000,2,3,1
6235000,3,4,1
6236000,2,3,1
6237000,1,4,1
6238000,1,4,1
6239000,1,3,1
6240000,2,3,1
6241000,2,4,1
6242000,1,4,1
6243000,1,4,1
6244000,1,2,1
6245000,3,4,1
6246000,2,4,1
6247000,1,2,1
6248000,1,2,1
6249000,2,4,1
6250000,2,4,1
6251000,1,2,1
6252000,1,2,1
6253000,3,4,1
6254000,1,2,1
6255000,1,2,1
6256000,3,4,1
6257000,1,3,1
6258000,2,3,1
6259000,3,4,1
6260000,2,4,1
6261000,1,2,1
6262000,1,4,1
6263000,1,3,1
6264000,1,4,1
6265000,3,4,1
6266000,1,3,1
6267000,1,2,0
6268000,1,2,1
6269000,2,3,1
6270000,2,3,1
6271000,2,3,1
6272000,3,4,1
6273000,3,4,1
6274000,2,4,1
6275000,2,3,1
6276000,1,3,0
6277000,2,3,1
6278000,2,4,1
6279000,1,2,1
6280000,1,4,1
6281000,3,4,1
6282000,2,4,1
6283000,3,4,1
6284000,2,4,1
6285000,2,4,1
6286000,1,4,1
6287000,1,4,1
6288000,2,3,1
6289000,2,4,1
6290000,3,4,1
6291000,3,4,1
6292000,1,2,1
6293000,1,2,1
6294000,2,4,1
6295000,1,4,1
6296000,1,2,1
6297000,3,4,1
6298000,2,4,1
6299000,2,3,1
6300000,2,4,1
6301000,1,2,1
6302000,1,3,1
6303000,3,4,1
6304000,1,4,1
6305000,2,3,1
6306000,1,2,1
6307000,1,3,1
6308000,3,4,1
6309000,2,4,1
6310000,3,4,1
6311000,1,3,1
6312000,1,3,0
6313000,1,4,1
6314000,2,4,1
6315000,1,3,1
6316000,2,4,1
6317000,2,3,1
6318000,2,3,1
6319000,1,3,1
6320000,2,3,1
6321000,1,2,1
6322000,2,4,1
6323000,1,4,1
6324000,3,4,1
6325000,1,4,1
6326000,3,4,1
6327000,1,3,1
6328000,2,3,1
6329000,2,4,1
6330000,3,4,1
6331000,3,4,1
6332000,2,3,1
6333000,2,4,1
6334000,1,4,1
6335000,3,4,1
6336000,2,3,1
6337000,1,3,1
6338000,2,3,1
6339000,1,3,1
6340000,1,3,1
6341000,2,4,1
6342000,1,4,1
6343000,1,3,1
6344000,1,4,1
6345000,1,4,1
6346000,1,4,1
6347000,1,2,1
6348000,1,2,1
6349000,3,4,1
6350000,2,4,1
6351000,2,4,1
6352000,3,4,0
6353000,1,4,1
6354000,2,3,1
6355000,3,4,1
6356000,1,2,1
6357000,3,4,1
6358000,2,4,1
6359000,1,4,1
6360000,1,2,1
6361000,1,4,1
6362000,1,3,1
6363000,1,4,1
6364000,3,4,1
6365000,2,3,1
6366000,1,3,1
6367000,2,4,1
6368000,1,3,1
6369000,3,4,1
6370000,2,4,1
6371000,1,4,1
6372000,1,4,1
6373000,3,4,1
6374000,3,4,1
6375000,1,2,1
6376000,2,3,1
6377000,3,4,1
6378000,1,2,1
6379000,2,3,1
6380000,2,3,1
6381000,1,4,1
6382000,1,3,1
6383000,1,2,1
6384000,2,4,1
6385000,1,4,1
6386000,3,4,1
6387000,1,3,1
6388000,1,3,1
6389000,2,3,1
6390000,1,3,1
6391000,3,4,1
6392000,1,3,1
6393000,1,2,1
6394000,2,3,0
6395000,3,4,1
6396000,2,3,1
6397000,3,4,1
6398000,1,2,1
6399000,1,3,1
6400000,1,3,1
6401000,1,2,1
6402000,2,3,1
6403000,1,4,1
6404000,2,3,1
6405000,2,4,1
6406000,2,3,1
6407000,1,3,1
6408000,2,4,1
6409000,2,3,1
6410000,1,4,1
6411000,2,4,1
6412000,1,4,1
6413000,1,2,1
6414000,1,4,1
6415000,2,4,1
6416000,2,4,1
6417000,1,3,1
6418000,2,3,1
6419000,2,4,1
6420000,2,3,1
6421000,3,4,1
6422000,1,2,1
6423000,2,4,1
6424000,3,4,1
6425000,1,4,0
6426000,2,4,1
6427000,2,3,1
6428000,3,4,1
6429000,2,4,1
6430000,3,4,1
6431000,3,4,1
6432000,1,3,1
6433000,2,4,1
6434000,1,2,1
6435000,1,3,1
6436000,1,2,1
6437000,1,4,1
6438000,1,4,1
6439000,2,3,1
6440000,1,4,1
6441000,1,3,1
6442000,3,4,0
6443000,1,2,1
6444000,2,3,1
6445000,2,4,1
6446000,1,4,1
6447000,2,3,1
6448000,3,4,1
6449000,3,4,1
6450000,2,4,1
6451000,2,4,1
6452000,1,2,1
6453000,1,2,1
6454000,3,4,1
6455000,1,3,1
6456000,1,2,1
6457000,1,3,1
6458000,1,2,1
6459000,1,2,1
6460000,2,4,1
6461000,1,2,1
6462000,3,4,1
6463000,1,4,1
6464000,1,4,1
6465000,1,3,1
6466000,1,2,1
6467000,1,2,1
6468000,2,4,1
6469000,2,4,1
6470000,3,4,1
6471000,3,4,1
6472000,2,4,1
6473000,1,2,1
6474000,1,2,1
6475000,3,4,1
6476000,1,3,1
6477000,2,3,1
6478000,2,4,1
6479000,1,2,1
6480000,2,3,1
6481000,2,4,1
6482000,2,4,1
6483000,1,2,1
6484000,2,4,0
6485000,1,3,1
6486000,1,2,1
6487000,1,3,1
6488000,1,3,1
6489000,1,4,0
6490000,2,4,1
6491000,1,4,1
6492000,1,4,1
6493000,1,4,1
6494000,1,4,1
6495000,3,4,1
6496000,2,4,1
6497000,2,3,1
6498000,1,2,1
6499000,1,4,1
6500000,1,2,1
6501000,2,3,1
6502000,2,4,1
6503000,2,3,1
6504000,1,3,1
6505000,2,4,1
6506000,2,3,1
6507000,2,3,1
6508000,1,4,0
6509000,1,4,1
6510000,1,2,1
6511000,1,2,1
6512000,2,4,1
6513000,1,2,1
6514000,1,3,1
6515000,1,4,1
6516000,2,3,1
6517000,1,2,1
6518000,3,4,1
6519000,2,4,1
6520000,3,4,1
6521000,1,2,1
6522000,1,3,1
6523000,2,3,1
6524000,2,4,1
6525000,1,2,1
6526000,1,4,1
6527000,2,3,1
6528000,1,3,1
6529000,1,3,1
6530000,1,4,1
6531000,1,4,1
6532000,1,3,1
6533000,1,3,1
6534000,3,4,1
6535000,1,3,1
6536000,2,3,1
6537000,1,4,1
6538000,1,4,1
6539000,1,3,1
6540000,3,4,1
6541000,1,3,1
6542000,2,4,1
6543000,1,3,1
6544000,2,3,1
6545000,2,3,1
6546000,1,2,1
6547000,1,4,1
6548000,3,4,1
6549000,1,2,1
6550000,2,4,1
6551000,1,4,1
6552000,2,4,1
6553000,3,4,1
6554000,3,4,1
6555000,1,3,1
6556000,2,4,1
6557000,3,4,1
6558000,1,4,1
6559000,1,3,1
6560000,1,3,1
6561000,1,3,0
6562000,1,3,1
6563000,1,3,1
6564000,1,3,1
6565000,2,4,1
6566000,1,4,1
6567000,1,2,1
6568000,3,4,1
6569000,2,3,1
6570000,2,3,1
6571000,2,4,0
6572000,1,2,1
6573000,2,4,0
6574000,1,3,1
6575000,1,2,1
6576000,2,4,1
6577000,1,2,1
6578000,1,3,1
6579000,1,4,1
6580000,1,3,1
6581000,1,3,1
6582000,1,2,1
6583000,1,2,1
6584000,1,3,1
6585000,2,3,1
6586000,1,3,1
6587000,2,3,1
6588000,1,3,1
6589000,2,3,1
6590000,1,4,1
6591000,1,4,1
6592000,2,4,1
6593000,1,4,1
6594000,1,4,1
6595000,1,3,1
6596000,1,4,1
6597000,1,4,1
6598000,3,4,1
6599000,2,4,1
6600000,1,3,1
6601000,2,3,1
6602000,1,2,1
6603000,3,4,1
6604000,1,3,1
6605000,1,3,1
6606000,2,4,1
6607000,1,4,1
6608000,3,4,1
6609000,1,4,1
6610000,3,4,1
6611000,3,4,1
6612000,2,3,1
6613000,2,4,1
6614000,2,3,1
6615000,2,4,1
6616000,2,4,1
6617000,1,2,1
6618000,1,4,1
6619000,1,3,1
6620000,3,4,1
6621000,2,4,1
6622000,1,4,0
6623000,2,3,1
6624000,1,3,1
6625000,3,4,1
6626000,3,4,1
6627000,1,2,1
6628000,1,4,1
6629000,1,3,1
6630000,3,4,1
6631000,1,3,1
6632000,3,4,1
6633000,1,2,1
6634000,1,3,1
6635000,1,4,1
6636000,2,4,1
6637000,2,3,1
6638000,1,4,1
6639000,1,2,1
6640000,1,3,1
6641000,1,4,1
6642000,2,3,1
6643000,1,2,1
6644000,1,3,1
6645000,2,3,1
6646000,3,4,1
6647000,1,3,1
6648000,1,3,1
6649000,2,4,0
6650000,1,3,1
6651000,1,3,1
6652000,1,3,1
6653000,2,3,1
6654000,1,3,1
6655000,1,2,1
6656000,3,4,1
6657000,1,2,1
6658000,1,4,1
6659000,3,4,1
6660000,1,3,1
6661000,1,4,1
6662000,1,4,1
6663000,2,4,1
6664000,3,4,1
6665000,3,4,1
6666000,3,4,1
6667000,1,4,1
6668000,1,3,1
6669000,2,3,1
6670000,1,3,1
6671000,1,4,1
6672000,3,4,1
6673000,1,2,1
6674000,2,4,1
6675000,1,2,1
6676000,3,4,1
6677000,1,4,1
6678000,2,4,1
6679000,2,4,1
6680000,3,4,1
6681000,1,2,1
6682000,1,2,1
6683000,2,4,1
6684000,2,3,1
6685000,1,4,0
6686000,2,3,1
6687000,1,2,1
6688000,2,4,1
6689000,3,4,1
6690000,1,3,1
6691000,3,4,1
6692000,2,4,1
6693000,1,3,1
6694000,3,4,1
6695000,1,3,1
6696000,1,3,1
6697000,3,4,1
6698000,1,2,1
6699000,3,4,1
6700000,2,3,1
6701000,2,4,1
6702000,2,3,1
6703000,2,3,1
6704000,3,4,1
6705000,2,3,1
6706000,1,3,1
6707000,3,4,1
6708000,2,4,1
6709000,1,2,1
6710000,2,3,1
6711000,1,3,1
6712000,1,3,1
6713000,1,2,1
6714000,1,3,1
6715000,2,3,1
6716000,1,2,1
6717000,1,3,1
6718000,1,3,1
6719000,2,4,1
6720000,2,3,1
6721000,1,3,1
6722000,1,4,1
6723000,1,3,1
6724000,2,3,1
6725000,2,3,1
6726000,2,4,1
6727000,1,3,1
6728000,1,3,1
6729000,2,4,1
6730000,2,3,1
6731000,3,4,1
6732000,3,4,1
6733000,1,4,1
6734000,1,2,1
6735000,2,4,1
6736000,1,4,1
6737000,3,4,1
6738000,3,4,1
6739000,2,3,1
6740000,2,4,1
6741000,2,4,1
6742000,1,3,1
6743000,2,3,1
6744000,2,3,1
6745000,2,4,1
6746000,2,3,1
6747000,1,2,1
6748000,2,4,1
6749000,2,3,1
6750000,3,4,0
6751000,1,4,1
6752000,1,3,1
6753000,2,3,1
6754000,3,4,1
6755000,1,3,1
6756000,2,4,1
6757000,2,3,1
6758000,3,4,1
6759000,1,4,1
6760000,2,4,1
6761000,2,3,1
6762000,3,4,1
6763000,3,4,1
6764000,1,2,1
6765000,1,4,1
6766000,1,2,1
6767000,3,4,1
6768000,1,4,1
6769000,1,2,1
6770000,2,3,1
6771000,1,3,1
6772000,3,4,1
6773000,2,3,1
6774000,1,3,1
6775000,1,2,1
6776000,1,4,1
6777000,1,2,1
6778000,1,2,1
6779000,1,3,1
6780000,1,4,1
6781000,2,3,1
6782000,1,4,1
6783000,1,4,1
6784000,2,4,1
6785000,2,4,1
6786000,2,3,1
6787000,3,4,1
6788000,1,3,1
6789000,1,2,1
6790000,2,3,1
6791000,3,4,1
6792000,1,2,1
6793000,2,3,1
6794000,2,3,1
6795000,1,2,1
6796000,2,3,1
6797000,1,2,1
6798000,1,3,1
6799000,1,3,1
6800000,2,4,1
6801000,2,4,1
6802000,1,4,1
6803000,2,4,1
6804000,2,3,1
6805000,2,3,1
6806000,2,4,1
6807000,3,4,1
6808000,1,2,1
6809000,1,4,1
6810000,3,4,1
6811000,1,3,1
6812000,1,4,1
6813000,1,2,1
6814000,2,4,1
6815000,1,3,1
6816000,2,4,1
6817000,2,3,1
6818000,1,4,1
6819000,3,4,1
6820000,2,4,1
6821000,2,4,1
6822000,2,4,1
6823000,3,4,1
6824000,3,4,1
6825000,3,4,1
6826000,1,4,1
6827000,1,3,1
6828000,2,4,1
6829000,1,4,1
6830000,1,4,1
6831000,1,2,1
6832000,1,2,1
6833000,2,4,1
6834000,3,4,1
6835000,1,3,1
6836000,1,2,1
6837000,3,4,0
6838000,3,4,1
6839000,2,3,1
6840000,3,4,1
6841000,1,2,1
6842000,1,4,1
6843000,1,4,1
6844000,3,4,1
6845000,2,3,1
6846000,3,4,1
6847000,2,3,1
6848000,1,4,1
6849000,1,2,1
6850000,1,2,1
6851000,2,3,1
6852000,3,4,1
6853000,2,3,1
6854000,1,4,1
6855000,1,4,1
6856000,1,4,1
6857000,1,2,1
6858000,2,4,1
6859000,2,4,1
6860000,3,4,1
6861000,1,2,1
6862000,1,2,1
6863000,2,4,1
6864000,1,3,1
6865000,1,4,1
6866000,2,3,1
6867000,1,3,1
6868000,2,4,1
6869000,2,3,1
6870000,1,2,1
6871000,1,2,1
6872000,1,4,1
6873000,2,3,1
6874000,1,2,1
6875000,1,3,1
6876000,1,3,1
6877000,1,3,1
6878000,1,4,1
6879000,2,4,1
6880000,2,4,1
6881000,3,4,1
6882000,2,3,1
6883000,1,3,1
6884000,1,2,1
6885000,3,4,1
6886000,1,2,1
6887000,1,4,1
6888000,1,3,1
6889000,2,3,1
6890000,1,4,1
6891000,3,4,1
6892000,2,3,1
6893000,2,3,1
6894000,3,4,1
6895000,3,4,1
6896000,1,3,1
6897000,1,2,1
6898000,2,4,1
6899000,1,2,1
6900000,1,2,1
6901000,3,4,1
6902000,1,4,1
6903000,3,4,1
6904000,3,4,1
6905000,1,4,1
6906000,1,2,1
6907000,2,4,1
6908000,2,3,1
6909000,1,3,1
6910000,1,2,1
6911000,2,3,1
6912000,1,3,0
6913000,1,2,0
6914000,1,3,1
6915000,2,3,0
6916000,1,3,1
6917000,3,4,1
6918000,2,4,1
6919000,1,2,1
6920000,2,3,1
6921000,1,2,1
6922000,1,4,1
6923000,1,3,1
6924000,2,4,1
6925000,3,4,1
6926000,2,3,1
6927000,2,3,1
6928000,2,4,1
6929000,3,4,1
6930000,1,3,1
6931000,2,4,1
6932000,2,4,1
6933000,2,4,1
6934000,2,4,1
6935000,1,2,1
6936000,2,3,1
6937000,2,3,1
6938000,3,4,1
6939000,2,4,1
6940000,3,4,1
6941000,2,4,1
6942000,2,3,1
6943000,1,3,1
6944000,2,3,1
6945000,1,3,1
6946000,1,3,1
6947000,2,3,1
6948000,1,2,1
6949000,2,3,1
6950000,1,4,1
6951000,1,3,1
6952000,1,2,1
6953000,2,3,1
6954000,3,4,1
6955000,2,3,1
6956000,1,2,1
6957000,1,3,1
6958000,1,2,1
6959000,2,3,1
6960000,2,3,1
6961000,1,4,1
6962000,2,4,1
6963000,1,4,1
6964000,1,4,1
6965000,2,3,1
6966000,1,2,1
6967000,1,3,1
6968000,1,2,1
6969000,1,3,1
6970000,2,4,0
6971000,1,3,1
6972000,3,4,1
6973000,1,3,1
6974000,2,3,1
6975000,1,4,1
6976000,1,2,1
6977000,1,3,1
6978000,1,3,1
6979000,2,3,1
6980000,2,4,1
6981000,3,4,1
6982000,3,4,1
6983000,1,4,1
6984000,2,3,1
6985000,1,4,1
6986000,1,4,1
6987000,1,2,1
6988000,2,4,1
6989000,3,4,1
6990000,2,3,1
6991000,3,4,1
6992000,2,4,1
6993000,1,3,1
6994000,3,4,1
6995000,1,4,1
6996000,3,4,1
6997000,3,4,1
6998000,1,4,1
6999000,2,3,1
7000000,1,4,1
7001000,1,4,1
7002000,1,2,1
7003000,1,3,1
7004000,1,4,1
7005000,3,4,1
7006000,3,4,1
7007000,1,3,1
7008000,1,2,1
7009000,1,3,1
7010000,1,3,0
7011000,1,2,1
7012000,1,4,1
7013000,3,4,1
7014000,3,4,1
7015000,2,3,1
7016000,2,3,1
7017000,1,4,1
7018000,3,4,1
7019000,1,2,1
7020000,2,3,1
7021000,3,4,1
7022000,2,4,1
7023000,3,4,1
7024000,2,3,1
7025000,3,4,1
7026000,2,4,1
7027000,3,4,0
7028000,1,3,1
7029000,3,4,1
7030000,1,3,1
7031000,2,3,1
7032000,2,4,1
7033000,3,4,1
7034000,1,3,1
7035000,2,3,1
7036000,1,2,1
7037000,1,4,1
7038000,1,3,1
7039000,1,2,1
7040000,3,4,1
7041000,2,4,1
7042000,2,4,1
7043000,2,4,1
7044000,1,2,1
7045000,3,4,1
7046000,2,3,1
7047000,1,2,1
7048000,3,4,1
7049000,3,4,1
7050000,1,2,1
7051000,1,3,1
7052000,1,3,1
7053000,1,2,1
7054000,1,2,1
7055000,1,2,1
7056000,2,3,1
7057000,3,4,1
7058000,1,4,1
7059000,2,4,1
7060000,1,3,1
7061000,1,2,1
7062000,1,2,1
7063000,1,4,1
7064000,1,3,1
7065000,1,3,1
7066000,2,3,1
7067000,2,3,1
7068000,2,4,1
7069000,1,3,1
7070000,1,3,1
7071000,2,3,1
7072000,1,2,1
7073000,1,3,1
7074000,1,4,1
7075000,1,4,1
7076000,1,4,1
7077000,2,4,1
7078000,2,4,1
7079000,1,2,1
7080000,3,4,1
7081000,2,4,1
7082000,1,3,1
7083000,3,4,1
7084000,2,4,1
7085000,3,4,1
7086000,2,4,1
7087000,3,4,1
7088000,1,3,1
7089000,2,4,1
7090000,2,3,1
7091000,1,4,1
7092000,3,4,1
7093000,1,4,1
7094000,1,4,1
7095000,2,4,1
7096000,2,4,1
7097000,1,2,1
7098000,2,3,1
7099000,2,4,1
7100000,2,4,1
7101000,1,3,1
7102000,2,4,1
7103000,2,4,1
7104000,2,4,1
7105000,3,4,1
7106000,1,2,1
7107000,1,2,1
7108000,2,3,1
7109000,1,2,1
7110000,3,4,1
7111000,1,4,1
7112000,1,2,1
7113000,1,2,1
7114000,3,4,1
7115000,1,4,1
7116000,1,3,1
7117000,1,4,1
7118000,1,2,1
7119000,2,4,0
7120000,1,4,1
7121000,2,4,1
7122000,1,2,1
7123000,2,4,1
7124000,1,3,1
7125000,1,3,1
7126000,1,3,1
7127000,2,4,1
7128000,2,3,1
7129000,3,4,1
7130000,1,2,1
7131000,1,4,1
7132000,3,4,1
7133000,3,4,1
7134000,2,4,1
7135000,3,4,1
7136000,3,4,1
7137000,1,4,0
7138000,1,2,1
7139000,1,2,1
7140000,1,2,1
7141000,1,3,1
7142000,1,3,1
7143000,1,4,1
7144000,3,4,1
7145000,1,4,1
7146000,2,4,1
7147000,1,2,1
7148000,1,3,1
7149000,1,3,1
7150000,1,3,1
7151000,1,2,1
7152000,3,4,1
7153000,3,4,1
7154000,2,4,1
7155000,1,2,1
7156000,1,3,1
7157000,2,3,1
7158000,3,4,1
7159000,1,2,1
7160000,1,4,1
7161000,2,4,1
7162000,3,4,1
7163000,2,4,1
7164000,1,3,1
7165000,3,4,1
7166000,2,3,1
7167000,2,4,1
7168000,2,4,1
7169000,1,4,1
7170000,2,3,1
7171000,1,2,1
7172000,1,2,1
7173000,1,4,1
7174000,1,3,1
7175000,1,2,1
7176000,2,4,1
7177000,1,2,1
7178000,3,4,1
7179000,3,4,1
7180000,3,4,1
7181000,1,3,1
7182000,1,3,1
7183000,1,3,1
7184000,1,4,1
7185000,1,2,1
7186000,2,3,1
7187000,3,4,1
7188000,3,4,1
7189000,1,2,1
7190000,1,4,1
7191000,2,3,1
7192000,1,4,1
7193000,2,4,1
7194000,1,2,1
7195000,2,3,1
7196000,2,3,1
7197000,1,4,1
7198000,1,2,1
7199000,3,4,1
7200000,1,3,1
7201000,1,4,1
7202000,1,2,1
7203000,2,4,1
7204000,1,3,1
7205000,1,4,1
7206000,1,4,1
7207000,1,3,1
7208000,1,4,1
7209000,1,3,1
7210000,2,4,1
7211000,2,3,1
7212000,2,3,1
7213000,1,2,1
7214000,3,4,1
7215000,2,4,1
7216000,3,4,1
7217000,1,2,1
7218000,1,2,0
7219000,1,2,1
7220000,3,4,1
7221000,1,3,1
7222000,1,4,1
7223000,2,3,1
7224000,1,4,1
7225000,1,4,1
7226000,1,2,1
7227000,2,4,1
7228000,2,4,1
7229000,1,3,1
7230000,1,3,1
7231000,1,3,1
7232000,2,4,1
7233000,1,3,1
7234000,1,2,1
7235000,3,4,1
7236000,1,3,1
7237000,2,4,1
7238000,2,4,1
7239000,1,3,0
7240000,1,2,1
7241000,2,3,1
7242000,2,4,1
7243000,1,4,1
7244000,2,4,1
7245000,1,3,1
7246000,2,4,1
7247000,1,4,0
7248000,1,2,1
7249000,2,4,1
7250000,1,2,1
7251000,2,3,1
7252000,3,4,1
7253000,3,4,1
7254000,1,3,1
7255000,1,3,1
7256000,2,4,1
7257000,1,4,1
7258000,2,3,1
7259000,1,2,1
7260000,2,3,1
7261000,3,4,1
7262000,3,4,1
7263000,1,2,1
7264000,1,3,1
7265000,1,3,1
7266000,2,3,1
7267000,1,3,1
7268000,1,4,1
7269000,2,3,1
7270000,1,4,1
7271000,1,2,1
7272000,1,4,1
7273000,1,2,1
7274000,3,4,1
7275000,1,2,1
7276000,2,3,1
7277000,1,2,1
7278000,2,3,1
7279000,2,4,1
7280000,3,4,1
7281000,3,4,1
7282000,1,4,1
7283000,2,4,1
7284000,3,4,1
7285000,1,3,1
7286000,2,3,1
7287000,2,4,1
7288000,1,2,1
7289000,2,3,1
7290000,1,4,1
7291000,2,4,1
7292000,2,3,1
7293000,1,3,1
7294000,1,2,1
7295000,2,4,1
7296000,2,3,1
7297000,3,4,1
7298000,3,4,1
7299000,2,3,1
7300000,3,4,1
7301000,1,2,1
7302000,2,4,1
7303000,2,4,1
7304000,2,3,1
7305000,2,4,1
7306000,1,3,1
7307000,1,3,1
7308000,3,4,1
7309000,3,4,1
7310000,2,3,1
7311000,3,4,1
7312000,1,3,1
7313000,1,3,1
7314000,3,4,1
7315000,2,3,1
7316000,1,2,1
7317000,1,3,1
7318000,1,3,1
7319000,1,2,0
7320000,1,4,1
7321000,2,4,1
7322000,1,3,1
7323000,1,4,1
7324000,1,4,1
7325000,1,4,1
7326000,1,3,1
7327000,1,2,1
7328000,1,3,1
7329000,1,4,1
7330000,1,2,1
7331000,1,3,1
7332000,3,4,1
7333000,3,4,1
7334000,2,4,1
7335000,1,2,1
7336000,2,3,1
7337000,1,2,1
7338000,2,4,1
7339000,2,4,1
7340000,2,3,1
7341000,2,3,1
7342000,2,3,1
7343000,2,3,1
7344000,2,4,1
7345000,1,3,1
7346000,3,4,1
7347000,1,2,1
7348000,2,4,1
7349000,3,4,1
7350000,1,3,1
7351000,3,4,1
7352000,3,4,1
7353000,2,3,1
7354000,1,2,1
7355000,1,2,1
7356000,2,3,1
7357000,1,4,1
7358000,1,3,1
7359000,2,4,1
7360000,2,4,1
7361000,2,3,1
7362000,1,4,1
7363000,3,4,1
7364000,3,4,1
7365000,1,2,1
7366000,1,4,1
7367000,2,4,1
7368000,2,3,1
7369000,3,4,1
7370000,3,4,1
7371000,2,3,1
7372000,2,4,1
7373000,1,4,1
7374000,1,4,1
7375000,1,3,1
7376000,3,4,1
7377000,1,4,1
7378000,1,2,1
7379000,3,4,1
7380000,2,4,1
7381000,1,4,1
7382000,1,4,1
7383000,2,4,1
7384000,2,4,1
7385000,2,4,1
7386000,2,3,1
7387000,2,3,1
7388000,1,3,1
7389000,3,4,1
7390000,3,4,1
7391000,2,3,1
7392000,1,2,1
7393000,2,3,1
7394000,1,4,1
7395000,1,4,1
7396000,2,4,1
7397000,2,4,1
7398000,1,3,1
7399000,1,2,1
7400000,1,3,1
7401000,1,2,1
7402000,2,4,0
7403000,2,3,1
7404000,1,2,1
7405000,3,4,1
7406000,2,3,1
7407000,3,4,1
7408000,1,2,1
7409000,2,3,1
7410000,2,3,1
7411000,1,3,1
7412000,1,2,1
7413000,1,4,1
7414000,1,4,1
7415000,1,4,1
7416000,1,2,1
7417000,1,3,1
7418000,2,3,1
7419000,2,3,1
7420000,1,3,1
7421000,3,4,0
7422000,1,4,1
7423000,1,4,1
7424000,1,3,1
7425000,1,4,1
7426000,1,2,1
7427000,2,3,1
7428000,1,4,1
7429000,2,4,1
7430000,1,4,1
7431000,1,4,1
7432000,1,3,1
7433000,2,3,1
7434000,1,3,1
7435000,1,4,1
7436000,1,2,1
7437000,3,4,1
7438000,1,2,1
7439000,2,3,1
7440000,1,4,1
7441000,2,4,1
7442000,3,4,1
7443000,2,3,1
7444000,1,4,1
7445000,2,4,1
7446000,1,3,1
7447000,1,4,1
7448000,2,3,1
7449000,2,4,1
7450000,3,4,1
7451000,1,4,1
7452000,3,4,1
7453000,3,4,1
7454000,1,4,1
7455000,3,4,1
7456000,2,4,1
7457000,1,3,1
7458000,2,4,1
7459000,1,2,1
7460000,1,2,1
7461000,2,3,1
7462000,2,4,1
7463000,1,3,1
7464000,1,3,1
7465000,2,4,1
7466000,2,4,1
7467000,2,3,1
7468000,1,2,1
7469000,2,3,1
7470000,1,2,1
7471000,1,2,0
7472000,3,4,1
7473000,1,2,1
7474000,1,2,1
7475000,1,4,1
7476000,2,4,1
7477000,1,3,1
7478000,2,3,1
7479000,3,4,1
7480000,3,4,1
7481000,1,4,1
7482000,1,4,1
7483000,1,4,1
7484000,1,3,1
7485000,1,2,1
7486000,2,3,1
7487000,3,4,1
7488000,3,4,1
7489000,3,4,1
7490000,1,4,1
7491000,1,2,1
7492000,1,2,1
7493000,2,4,1
7494000,1,4,1
7495000,3,4,1
7496000,1,3,1
7497000,1,4,1
7498000,1,2,1
7499000,2,3,1
7500000,2,4,1
7501000,3,4,1
7502000,3,4,1
7503000,1,2,1
7504000,1,4,1
7505000,2,3,1
7506000,3,4,1
7507000,2,4,1
7508000,2,4,1
7509000,1,4,1
7510000,3,4,1
7511000,1,3,1
7512000,3,4,1
7513000,1,2,1
7514000,1,3,1
7515000,1,2,1
7516000,3,4,1
7517000,2,3,1
7518000,1,2,1
7519000,3,4,1
7520000,3,4,1
7521000,3,4,1
7522000,3,4,1
7523000,1,2,1
7524000,1,3,1
7525000,1,3,1
7526000,2,4,1
7527000,2,4,1
7528000,3,4,1
7529000,1,4,1
7530000,1,4,1
7531000,1,3,1
7532000,2,3,1
7533000,2,4,1
7534000,3,4,1
7535000,1,4,1
